C14ID,Period,C14Age,C14SD,LabCode,PhaseCode,SiteID,Material,MaterialSpecies,RectID
16112,UBA,3000,150,BM-177,NULL,S6662,charcoal,NULL,1604
16113,UBA,3930,90,GaK-1244,NULL,S6663,NULL,NULL,1393
16114,UN,4070,100,GaK-1714,NULL,S6664,charcoal,NULL,1252
16115,UBA,3330,95,GU-1378,NULL,S6665,human bone,Homo sapiens,1250
16116,UN,5050,70,HAR-3932,NULL,S6666,charcoal,NULL,1598
16117,UBA,3489,59,BM-935,NULL,S6667,charcoal,NULL,2010
16118,UBA,3040,90,HAR-4538,NULL,S6668,charcoal,NULL,2011
16119,UBA,3380,80,HAR-8100,NULL,S6669,charcoal,NULL,1943
16120,UBA,4260,70,CAR-272,NULL,S6670,charcoal,NULL,1670
16121,UN,4140,70,CAR-273,NULL,S6670,charcoal,NULL,1670
16122,UBA,3666,120,UB-3107,NULL,S6671,charcoal,NULL,2011
16123,UBA,3855,335,UB-3108,NULL,S6671,charcoal,NULL,2011
16124,UBA,3216,60,UB-3112,NULL,S6671,charcoal,NULL,2011
16125,UBA,2832,42,BM-1148,NULL,S6672,charcoal,NULL,1876
16126,UBA,3060,95,NPL-134,NULL,S6672,charcoal,NULL,1876
16127,UBA,3270,70,CAR-1046,NULL,S6673,charcoal,NULL,1737
16128,UN,3550,70,HAR-3265,NULL,S6674,charcoal,Quercus sp.,1679
16129,UBA,3430,85,Q-1458,NULL,S6675,charcoal,NULL,972
16131,UN,4770,70,HAR-3378,NULL,S6676,wood,Alnus sp.,1538
16133,UBA,3000,65,GU-1976,NULL,S4081,charcoal,"Alnus sp., Salix sp.",1182
16134,UBA,2580,60,GU-1326,NULL,S6678,charcoal,Alnus sp.,910
16135,UBA,3336,53,BM-402,NULL,S6679,charcoal,Quercus sp.,1945
16136,UN,5220,100,HAR-9248,NULL,S6680,charcoal,NULL,1537
16137,UN,4160,100,HAR-1220,NULL,S6681,wood,NULL,1878
16138,UN,4660,80,HAR-6264,NULL,S6681,wood,Betula sp.,1878
16139,UN,4680,70,HAR-5726,NULL,S6681,wood,NULL,1878
16140,UBA,2990,80,HAR-341,NULL,S6682,bone,NULL,1744
16141,UBA,3450,90,I-7148,NULL,S6682,charcoal,NULL,1744
16142,UBA,2940,70,HAR-8106,NULL,S6683,charcoal,NULL,1742
16143,UBA,3470,70,HAR-654,NULL,S6684,charcoal,NULL,2012
16144,UBA,3520,150,BM-77,NULL,S6685,charcoal,NULL,1747
16145,UBA,3140,50,OxA-6102,NULL,S6686,peat,NULL,1748
16146,UBA,3339,56,BM-877,NULL,S6687,charcoal,NULL,1678
16147,UBA,3420,100,HAR-1899,NULL,S6688,charcoal,"Crataegus sp., Quercus sp., Prunus spinosa",1744
16149,UBA,3635,120,GU-1340,NULL,S6690,charcoal,NULL,1397
16150,UBA,2900,60,OxA-4740,NULL,S6691,animal bone,Castor fiber,1744
16151,UBA,3400,70,HAR-5281,NULL,S4216,charcoal,NULL,1814
16152,UBA,3110,160,HAR-646,NULL,S4216,charcoal,NULL,1814
16153,UN,3810,50,BM-2597,NULL,S5063,antler,Cervus elaphus,1880
16154,UBA,2980,100,OxA-1045,NULL,S6692,animal bone,Bos taurus,1880
16155,UN,3320,60,OxA-1048,NULL,S6692,charcoal,Prunus sp.,1880
16156,UBA,4040,60,OxA-1222,NULL,S6692,animal bone,Bos primigenius,1880
16157,UM,5960,120,Q-530,NULL,S6693,wood,NULL,1805
16158,LM,5630,80,HAR-5630,NULL,S4221,wood,Salix sp.,1875
16159,UN,3690,80,HAR-9244,NULL,S6694,charcoal,NULL,1468
16160,UN,4490,90,HAR-8538,NULL,S6694,charcoal,NULL,1468
16161,UN,4340,100,HAR-8540,NULL,S6694,charcoal,NULL,1468
16162,UN,4260,80,HAR-4428,NULL,S6694,wood,Quercus sp.,1468
16163,UBA,3450,90,HAR-1878,NULL,S6694,wood,"Quercus sp., Crataegus sp.",1468
16164,UN,5045,150,NPL-194,NULL,S6694,charcoal,Quercus sp.,1468
16165,UBA,3470,65,OxA-4021,NULL,S6695,human bone,Homo sapiens,1605
16166,UBA,3310,90,GaK-461,NULL,S6696,wood,NULL,1324
16167,UN,3970,110,BM-2206R,NULL,S6698,charcoal,NULL,1258
16168,UN,5040,130,BM-2203R,NULL,S6698,charcoal,NULL,1258
16169,UN,3190,330,BM-2264R,NULL,S6698,charcoal,NULL,1258
16170,UN,3980,130,BM-2265R,NULL,S6698,charcoal,NULL,1258
16171,UN,3400,100,BM-1524,NULL,S6700,horn,Bos primigenius,1746
16172,UN,4900,150,BM-188,NULL,S6701,charcoal,NULL,1469
16173,UM,6110,130,HAR-956,NULL,S4232,charcoal,NULL,1814
16174,UBA,3330,90,NPL-74,NULL,S6702,wood,NULL,1880
16175,UBA,3830,80,HAR-9762,NULL,S6703,charcoal,NULL,1398
16176,UBA,2554,47,BM-692,NULL,S6704,charcoal,NULL,1949
16177,UBA,3200,90,NPL-216,NULL,S6704,NULL,NULL,1949
16178,UN,4800,80,HAR-2196,NULL,S8887,antler,Cervus elaphus,1881
16179,UN,4550,120,OxA-1404,NULL,S6706,antler,Cervus elaphus,1880
16180,UBA,3440,80,HAR-3252,NULL,S6707,charcoal,NULL,1603
16181,UN,3320,120,BM-2088R,NULL,S6708,charcoal,NULL,1679
16182,UN,3817,74,BM-677,NULL,S6709,antler,NULL,1880
16183,UBA,4400,60,OxA-7161,NULL,S6710,peat,NULL,1950
16184,UBA,5470,80,OxA-7165,NULL,S6710,peat,NULL,1950
16185,UBA,3690,90,NPL-199,NULL,S6711,charcoal,NULL,1948
16186,UN,5210,70,HAR-9595,NULL,S6711,wood,NULL,1948
16187,UBA,3485,90,NPL-236,NULL,S6712,charcoal,Quercus sp.,1468
16188,UBA,2585,75,OxA-3644,NULL,S6713,wood,Quercus sp.,1812
16189,UBA,3270,70,OxA-3179,NULL,S6714,charcoal,NULL,1812
16190,UBA,3423,82,Birm-85,NULL,S6715,charcoal,NULL,1670
16191,UM,5530,95,NPL-242,NULL,S6716,charcoal,Quercus sp.,1738
16195,UBA,3460,90,HAR-6547,NULL,S4334,charcoal,NULL,1740
16196,UN,3090,70,HAR-6566,NULL,S4334,charcoal,NULL,1740
16197,UBA,3510,90,OxA-4208,NULL,S4334,charcoal,Salix sp./Populus sp.,1740
16198,UN,4680,80,HAR-3968,NULL,S4334,charcoal,NULL,1740
16199,UN,4570,95,OxA-4207,NULL,S4334,charcoal,NULL,1740
16200,UN,5050,100,OxA-1402,NULL,S4678,animal bone,Bos sp.,1880
16201,LN,3597,76,BM-702,DW,S4707,antler,NULL,1880
16202,LN,3560,120,BM-285,DW,S4707,charcoal,NULL,1880
16203,UN,4584,80,Gro-901,NULL,S4707,charcoal,NULL,1880
16204,UBA,3020,60,OxA-1312,NULL,S4730,antler,Cervus elaphus,1676
16206,UN,4560,90,HAR-1802,NULL,S4380,charcoal,NULL,1948
16213,UN,4700,150,OxA-1396,NULL,S4392,antler,Cervus elaphus,1880
16214,UN,3540,70,OxA-1976,NULL,S4412,peat,NULL,1604
16215,UN,5270,100,OxA-2433,NULL,S4412,charcoal,NULL,1604
16217,UBA,4077,52,BM-795,NULL,S4882,antler,NULL,1948
16218,UN,3890,60,CAR-5,NULL,S4882,charcoal,NULL,1948
16219,UN,4072,73,BM-644,NULL,S4882,charcoal,NULL,1948
16220,UN,3752,50,BM-841,NULL,S4991,antler,Cervus elaphus,1880
16221,UN,2750,100,I-2795,NULL,S4991,antler,NULL,1880
16222,UN,4280,120,Birm-786,NULL,S3785,animal bone,NULL,773
16224,EN,5190,150,BM-180,WH3,S4235,antler,NULL,1880
16225,UBA,3050,50,GrN-19471,NULL,S2857,charcoal,NULL,1659
16226,UBA,3085,45,GrN-19472,NULL,S2857,animal bone,NULL,1659
16227,UBA,3080,60,GrN-19467,NULL,S2857,charcoal,NULL,1659
16228,UBA,3030,80,GrN-19468,NULL,S2857,NULL,NULL,1659
16229,NULL,3200,40,GrN-16821,NULL,S2857,charcoal,NULL,1659
16230,NULL,3050,70,GrN-16824,NULL,S2857,charcoal,NULL,1659
16231,NULL,4740,60,GrN-16825,NULL,S2857,charcoal,NULL,1659
16232,NULL,3150,70,GrN-16828,NULL,S2857,charcoal,NULL,1659
16233,LN,3830,80,OxA-3274,NULL,S2857,bone,NULL,1659
16234,LN,3780,70,OxA-3270,NULL,S2857,bone,NULL,1659
16235,LN,3740,100,OxA-3269,NULL,S2857,bone,NULL,1659
16236,LN,3720,70,OxA-3272,NULL,S2857,bone,NULL,1659
16237,LN,3710,70,OxA-3267,NULL,S2857,bone,NULL,1659
16238,LN,3670,70,OxA-3273,NULL,S2857,bone,NULL,1659
16239,LN,3630,70,OxA-3268,NULL,S2857,bone,NULL,1659
16240,LN,3530,70,OxA-3266,NULL,S2857,bone,NULL,1659
16241,LN,3260,70,OxA-3271,NULL,S2857,bone,NULL,1659
16242,UN,4050,65,GU-1671,NULL,S3114,charcoal,NULL,1525
16243,UN,4535,105,UB-361,NULL,S3114,humic acid,NULL,1525
16244,UN,4425,45,GrN-5462-C,NULL,S3114,charcoal,NULL,1525
16245,UN,4050,40,GrN-6344,NULL,S3114,charcoal,NULL,1525
16246,UN,3990,40,GrN-6343,NULL,S3114,charcoal,NULL,1525
16247,UN,3885,35,GrN-6342,NULL,S3114,charcoal,NULL,1525
16248,NULL,3840,40,Beta-209755,NULL,S6722,wood,Viburnum opulus,1731
16249,UBA,3290,60,Beta-209760,NULL,S6722,charcoal,Quercus sp.,1731
16250,UN,4090,90,Beta-2097590,NULL,S6722,charcoal,Corylus sp.,1731
16251,UBA,3900,40,Beta-179174,NULL,S6723,NULL,NULL,1659
16252,UBA,3890,35,SUERC-17990,NULL,S6724,charcoal,Fraxinus sp.,1661
16253,UBA,3535,35,SUERC-18532,NULL,S6724,charcoal,Alnus sp.,1661
16254,UBA,3890,40,Wk-261504,NULL,S6725,charcoal,NULL,1521
16256,UBA,4040,40,Beta-218618,NULL,S6727,charcoal,"Fraxinus sp., Alnus sp.",1662
16257,UBA,3810,40,Beta-218619,NULL,S6727,charcoal,Alnus sp.,1662
16258,UBA,4080,35,SUERC-17972,NULL,S6727,charcoal,"Fraxinus sp., Corylus sp.",1662
16259,UBA,3864,30,Wk-22722,NULL,S6728,charcoal,NULL,1523
16260,UN,4210,60,UCD-C22,NULL,S6729,wood,Pinus sp.,1453
16261,UN,4190,50,UCD-C30,NULL,S6729,wood,Pinus sp.,1453
16262,UN,4170,50,UCD-C27,NULL,S6729,wood,Pinus sp.,1453
16263,UN,4100,60,UCD-C33,NULL,S6729,wood,Pinus sp.,1453
16264,UN,4340,60,UCD-C02,NULL,S6729,wood,Pinus sp.,1453
16265,UN,3950,60,UCD-C12,NULL,S6729,wood,Pinus sp.,1453
16266,UBA,3770,40,Beta-170159,NULL,S6730,charcoal,NULL,1731
16267,UBA,3420,130,Beta-170029,NULL,S6730,charcoal,NULL,1731
16268,MN,4780,40,Beta-170158,NULL,S6730,charcoal,NULL,1731
16271,UBA,3465,30,GrN-11448,NULL,S1073,NULL,NULL,1386
16272,UBA,3360,30,GrN-11449,NULL,S1073,NULL,NULL,1386
16273,UBA,3330,60,GrN-10556,NULL,S1073,NULL,NULL,1386
16274,UBA,3310,55,UB-2563,NULL,S1073,NULL,NULL,1386
16275,UBA,3175,80,UB-2562,NULL,S1073,NULL,NULL,1386
16276,UBA,3140,55,UB-2561,NULL,S1073,NULL,NULL,1386
16278,EN,4987,26,UBA-14392,NULL,S1073,NULL,NULL,1386
16279,EN,4209,25,UBA-14394,NULL,S1073,NULL,NULL,1386
16280,EN,4052,27,UBA-14395,NULL,S1073,NULL,NULL,1386
16281,EN,3958,24,UBA-14393,NULL,S1073,NULL,NULL,1386
16282,EN,3465,30,GrN-11488,NULL,S1073,NULL,NULL,1386
16283,LMEN,5685,70,UB-2560,NULL,S1073,NULL,NULL,1386
16284,LN,3670,80,OxA-3289,NULL,S6732,tooth,Homo sapiens,1795
16285,UN,4440,60,UCD-C24,NULL,S6733,wood,Pinus sp.,1457
16286,UN,3820,60,UCD-C38,NULL,S6733,wood,Pinus sp.,1457
16287,NULL,3830,25,GrN-18373,NULL,S6733,NULL,NULL,1457
16288,NULL,3770,40,GrN-18360,NULL,S6733,NULL,NULL,1457
16289,NULL,3675,20,GrN-18372,NULL,S6733,NULL,NULL,1457
16290,UN,4440,60,UCD-C50,NULL,S6734,wood,Pinus sp.,1457
16291,UN,4350,60,UCD-C26,NULL,S6734,wood,Pinus sp.,1457
16293,UBA,3660,25,GrN-11355,NULL,S6735,collagen,NULL,1589
16294,UBA,3770,44,Wk-18356,NULL,S6736,charcoal,NULL,1455
16295,UBA,3736,42,Wk-18355,NULL,S6736,charcoal,NULL,1455
16296,UBA,3306,41,Wk-18357,NULL,S6736,charcoal,NULL,1455
16297,UBA,3206,28,UBA-11772,NULL,S6737,NULL,NULL,1591
16299,UBA,3962,26,UBA-8334,NULL,S6739,charcoal,NULL,1592
16300,UBA,3350,40,Beta-241286,NULL,S6740,NULL,NULL,1525
16301,NULL,3420,40,Beta-221184,NULL,S6740,bone,NULL,1525
16302,NULL,3520,40,Beta-220126,NULL,S6740,charcoal,Alnus sp.,1525
16303,UN,4910,40,Beta-229296,NULL,S6740,charcoal,Alnus sp.,1525
16304,NULL,3740,50,Beta-220127,NULL,S6740,charcoal,Quercus sp.,1525
16305,NULL,3480,40,Beta-220123,NULL,S6740,charcoal,Alnus sp.,1525
16306,UBA,3590,40,Beta-220121,NULL,S6740,charcoal,"Pomoideae, Alnus sp., Salix sp.",1525
16307,UBA,3560,50,Beta-220122,NULL,S6740,charcoal,Corylus sp.,1525
16308,UBA,3520,40,Beta-220125,NULL,S6740,charcoal,Corylus sp.,1525
16309,NULL,3510,50,Beta-221185,NULL,S6740,human bone,Homo sapiens,1525
16310,UBA,3739,33,UB-6161,NULL,S6741,NULL,NULL,1594
16311,UBA,3734,50,UB-6159,NULL,S6741,NULL,NULL,1594
16312,UBA,3680,31,UB-6160,NULL,S6741,NULL,NULL,1594
16313,LN,3890,60,Beta-217343,NULL,S6742,NULL,NULL,1457
16315,NULL,3118,31,UB-6138,NULL,S6744,charcoal,NULL,1658
16316,NULL,3628,24,UBA-15157,NULL,S6745,NULL,NULL,1660
16317,NULL,3600,27,UBA-15158,NULL,S6745,NULL,NULL,1660
16318,NULL,3502,27,UBA-15159,NULL,S6745,NULL,NULL,1660
16319,NULL,3386,27,UBA-15160,NULL,S6745,NULL,NULL,1660
16320,UBA,3280,60,Beta-178208,NULL,S6746,charred plant macrofossils,NULL,1797
16321,UBA,3680,40,Beta-178213,NULL,S6746,charcoal,Alnus sp.,1797
16322,UBA,3640,50,Beta-178214,NULL,S6746,charcoal,Alnus sp.,1797
16323,UBA,4080,40,Beta-178218,NULL,S6746,charcoal,"Betula sp., Ilex sp.",1797
16324,UBA,3480,40,Beta-178221,NULL,S6746,charcoal,"Ilex sp., Prunus sp.",1797
16325,UBA,3040,50,Beta-178219,NULL,S6746,charcoal,"Alnus sp., Corylus sp., Fraxinus sp., Ilex sp.",1797
16326,UN,5050,50,Beta-178204,NULL,S6746,charcoal,Alnus sp.,1797
16327,UN,5030,70,Beta-178206,NULL,S6746,charcoal,Quercus sp.,1797
16328,UN,4710,70,Beta-178207,NULL,S6746,charred plant macrofossils,NULL,1797
16330,NULL,3307,44,UB-6142,NULL,S6748,NULL,NULL,1728
16331,NULL,3153,34,UB-6141,NULL,S6748,NULL,NULL,1728
16332,UBA,3533,20,UB-11506,NULL,S6749,charcoal,NULL,1590
16334,EN,4850,50,Beta-213591,NULL,S6751,NULL,NULL,1457
16335,EN,4910,70,Beta-216905,NULL,S6751,NULL,NULL,1457
16336,LN,4230,80,Beta-217383,NULL,S6751,NULL,NULL,1457
16337,LN,4030,80,Beta-217346,NULL,S6751,NULL,NULL,1457
16338,LN,4070,70,Beta-217342,NULL,S6751,NULL,NULL,1457
16339,MBA,3210,60,Beta-213584,NULL,S6751,NULL,NULL,1457
16340,EN,4850,70,Beta-213590,NULL,S6751,NULL,NULL,1457
16341,UBA,4110,50,Beta-237583,NULL,S6752,charcoal,Ulmus sp.,1525
16344,UBA,3290,60,UCD-266,NULL,S6754,charcoal,NULL,1798
16346,UBA,3644,31,UB-6131,NULL,S6756,NULL,NULL,1659
16347,NULL,3475,28,UB-6057,NULL,S6756,food residue,NULL,1659
16348,NULL,3448,32,UB-6129,NULL,S6756,NULL,NULL,1659
16349,NULL,3470,100,Beta-179183,NULL,S6756,NULL,NULL,1659
16350,NULL,3748,41,UB-6056,NULL,S6756,NULL,NULL,1659
16351,UBA,3539,33,UB-7286,NULL,S6757,NULL,NULL,1458
16352,UBA,3835,35,SUERC-5125 (GU-12638),NULL,S6758,NULL,NULL,1526
16353,UBA,3805,35,SUERC-5129 (GU-12639),NULL,S6758,NULL,NULL,1526
16354,UBA,3331,32,UB-6864,NULL,S6759,wood,NULL,1317
16355,UBA,3344,39,UB-4893,NULL,S6759,wood,NULL,1317
16356,NULL,3365,36,UBA-8037,NULL,S6760,NULL,NULL,1663
16357,NULL,3138,40,UBA-8038,NULL,S6760,NULL,NULL,1663
16358,NULL,3135,49,UBA-8041,NULL,S6760,NULL,NULL,1663
16359,NULL,3114,39,UBA-8036,NULL,S6760,NULL,NULL,1663
16360,NULL,3090,44,UBA-8042,NULL,S6760,NULL,NULL,1663
16361,UBA,3182,40,UBA-8806,NULL,S6761,charcoal,Quercus sp.,1663
16362,NULL,3164,36,UBA-8050,NULL,S6761,NULL,NULL,1663
16363,NULL,3271,24,UBA-8086,NULL,S6761,NULL,NULL,1663
16364,NULL,3151,33,UBA-8087,NULL,S6761,NULL,NULL,1663
16365,UN,3629,46,UBA-8026,NULL,S6761,NULL,NULL,1663
16366,UN,3626,39,UBA-8027,NULL,S6761,NULL,NULL,1663
16367,UN,3130,46,UBA-8028,NULL,S6761,NULL,NULL,1663
16368,UN,3080,38,UBA-8029,NULL,S6761,NULL,NULL,1663
16370,UBA,3650,40,GrA-24139,NULL,S6762,collagen,NULL,1592
16371,LN,3870,25,UBA-13652,NULL,S6763,NULL,NULL,1387
16372,LN,3630,50,GrN-13273,NULL,S6763,bone,NULL,1387
16373,LN,3580,50,GrN-13254,NULL,S6763,bone,NULL,1387
16374,UBA,3910,70,Beta-201046,NULL,S6764,charcoal,"Quercus sp., Alnus sp., Prunus spinosa",1729
16375,UBA,3480,60,Beta-201045,NULL,S6764,NULL,NULL,1729
16376,UBA,3400,40,Beta-201047,NULL,S6764,NULL,NULL,1729
16377,UBA,3360,50,Beta-201050,NULL,S6764,NULL,NULL,1729
16378,UBA,3330,40,Beta-201051,NULL,S6764,NULL,NULL,1729
16379,UBA,3020,70,Beta-201049,NULL,S6764,NULL,NULL,1729
16380,UN,5091,38,UB-6962,NULL,S6764,charcoal,NULL,1729
16381,UBA,3634,31,UBA-8684,NULL,S6765,charcoal,Corylus avellana,1663
16382,UBA,3620,25,UBA-8685,NULL,S6765,charcoal,Alnus glutinosa,1663
16383,UBA,3593,25,UBA-8686,NULL,S6765,charcoal,Quercus sp.,1663
16385,UBA,3550,70,OxA-2660,NULL,S6767,charcoal,NULL,1663
16386,NULL,3870,40,Beta-179172,NULL,S6768,NULL,NULL,1658
16387,UBA,3885,35,SUERC-18528,NULL,S6769,charcoal,Fraxinus sp.,1661
16388,UBA,3283,31,UB-6139,NULL,S6770,NULL,NULL,1659
16389,UBA,3119,35,UB-7220,NULL,S6771,charcoal,Salix sp.,1729
16390,UBA,3097,33,UB-7219,NULL,S6771,charcoal,Quercus sp.,1729
16391,UBA,3030,40,Beta-234434,NULL,S6771,charcoal,Corylus avellana,1729
16393,UM,5620,80,BM-2228A,NULL,S6773,NULL,NULL,1725
16394,UM,5190,110,BM-2227A,NULL,S6773,NULL,NULL,1725
16395,UN,4830,117,UB-3491,NULL,S6774,charcoal,NULL,1389
16396,UN,5220,105,UB-3741,NULL,S6774,NULL,NULL,1389
16397,UN,5045,100,UB-3362,NULL,S6774,NULL,NULL,1389
16398,UN,5000,90,UB-3374,NULL,S6774,NULL,NULL,1389
16399,UN,4820,65,UB-3368,NULL,S6774,NULL,NULL,1389
16400,UBA,3500,70,OxA-2661,NULL,S6775,charcoal,NULL,1732
16401,UBA,3377,23,UB-11272,NULL,S1197,charcoal,Corylus sp.,1451
16402,UBA,3336,22,UB-11271,NULL,S1197,charcoal,Corylus sp.,1451
16403,UBA,3070,23,UB-11270,NULL,S1197,charcoal,Corylus sp.,1451
16404,UN,3473,26,UBA-13530,NULL,S6776,NULL,NULL,1388
16405,UN,3424,23,UBA-13531,NULL,S6776,NULL,NULL,1388
16406,NULL,4660,40,GrN-20550,NULL,S6777,wood,Quercus sp.,1389
16407,LNEBA,3870,85,UB-2432,NULL,S6778,charcoal,NULL,1386
16408,UN,5184,25,UB-4202,NULL,S5087,charcoal,NULL,1388
16409,UN,5149,87,UB-4205,NULL,S5087,NULL,NULL,1388
16410,UN,5047,48,UB-4203,NULL,S5087,NULL,NULL,1388
16411,UN,5044,39,UB-4206,NULL,S5087,NULL,NULL,1388
16412,UN,4998,32,UB-4221,NULL,S5087,charcoal,NULL,1388
16413,UN,4988,33,UB-4207,NULL,S5087,NULL,NULL,1388
16414,UN,4968,48,UB-4201,NULL,S5087,NULL,NULL,1388
16415,UN,4929,51,UB-4223,NULL,S5087,NULL,NULL,1388
16416,UN,4922,32,UB-4222,NULL,S5087,NULL,NULL,1388
16417,UN,4921,27,UB-4204,NULL,S5087,NULL,NULL,1388
16418,UN,4854,25,UB-4200,NULL,S5087,charcoal,NULL,1388
16419,UN,4840,67,UB-4220,NULL,S5087,charcoal,NULL,1388
16420,UBA,3350,45,UB-239,NULL,S6779,charcoal,NULL,1389
16421,UBA,3368,27,UBA-8190,NULL,S6780,charcoal,NULL,1592
16422,UBA,4837,31,UBA-10169,NULL,S6780,charcoal,NULL,1592
16423,UBA,3919,34,UBA-8215,NULL,S6780,charcoal,NULL,1592
16424,UBA,3490,26,UBA-8324,NULL,S6780,charcoal,NULL,1592
16425,UN,4540,60,UCD-C23,NULL,S6781,wood,Pinus sp.,1451
16426,UN,4510,50,UCH-C29,NULL,S6781,wood,Pinus sp.,1451
16427,UN,4500,50,UCD-C37,NULL,S6781,wood,Pinus sp.,1451
16428,UN,4490,60,UCD-C21,NULL,S6781,wood,Pinus sp.,1451
16429,UN,4230,60,UCD-C28,NULL,S6781,wood,Pinus sp.,1451
16430,UN,3950,60,UCD-C34,NULL,S6781,wood,Pinus sp.,1451
16431,UBA,3318,33,UB-7217,NULL,S6782,charcoal,Pomoideae,1729
16432,NULL,3660,33,UB-7213,NULL,S6782,charcoal,Quercus sp.,1729
16433,UBA,3549,37,UB-7506,NULL,S6782,charcoal,Pomoideae,1729
16434,UBA,3400,60,GrN-13153,NULL,S6783,charcoal,NULL,1658
16435,EN,5300,80,Beta-223873,NULL,S6784,NULL,NULL,1389
16436,EN,5050,70,Beta-223874,NULL,S6784,NULL,NULL,1389
16437,LN,4110,50,Beta-223872,NULL,S6784,NULL,NULL,1389
16438,UBA,3440,70,OxA-2662,NULL,S1198,charcoal,NULL,1319
16439,UBA,3360,60,UB-207,NULL,S1199,charcoal,NULL,1457
16440,EN,4295,90,UB-695,NULL,S1199,charcoal,NULL,1457
16441,EN,3515,85,UB-705,NULL,S1199,charcoal,NULL,1457
16442,UBA,3850,30,UB-6049,NULL,S6785,NULL,NULL,1659
16443,UBA,3690,40,Beta-170169,NULL,S6785,NULL,NULL,1659
16444,NULL,3070,40,Beta-179178,NULL,S6785,plant macrofossils,NULL,1659
16446,NULL,3320,30,GrA-14292,NULL,S6786,NULL,NULL,1595
16447,NULL,3525,30,SUERC-24992,NULL,S6787,NULL,NULL,1594
16448,NULL,3423,30,UB-6055,NULL,S6788,NULL,NULL,1728
16449,UN,5160,40,Beta-205184,NULL,S6789,charcoal,Pinus sp.,1453
16450,UBA,3175,28,UB-6047,NULL,S6790,NULL,NULL,1658
16451,UBA,3032,31,UB-6046,NULL,S6790,NULL,NULL,1658
16452,UBA,3825,35,SUERC-5083 (GU-12594),NULL,S6791,charcoal,Corylus sp.,1458
16453,UBA,3035,35,SUERC-5080 (GU-12593),NULL,S6791,charcoal,Corylus sp.,1458
16454,UBA,3340,45,GrN-24730,NULL,S6792,NULL,NULL,1592
16455,UBA,3170,32,UB-6090,NULL,S6793,NULL,NULL,1319
16456,UBA,3160,40,Beta-179171,NULL,S6793,NULL,NULL,1319
16457,UBA,3590,60,UB-198,NULL,S1201,charcoal,NULL,1387
16458,UN,5290,50,UB-551,NULL,S1201,charcoal,NULL,1387
16459,UN,5195,60,UB-15,NULL,S1201,charcoal,Quercus sp.,1387
16460,UN,5145,70,UB-253,NULL,S1201,NULL,NULL,1387
16461,UN,3905,120,UB-200,NULL,S1201,charcoal,NULL,1387
16462,UN,3905,75,UB-356,NULL,S1201,charcoal,NULL,1387
16463,UN,3860,50,UB-556,NULL,S1201,charcoal,NULL,1387
16464,UN,3850,55,UB-309,NULL,S1201,charcoal,NULL,1387
16465,UN,3780,70,UB-557,NULL,S1201,charcoal,NULL,1387
16466,UN,3605,55,UB-561,NULL,S1201,NULL,NULL,1387
16467,UN,3525,75,UB-355,NULL,S1201,charcoal,NULL,1387
16468,UN,3480,80,UB-315,NULL,S1201,charcoal,NULL,1387
16469,UN,3455,60,UB-314,NULL,S1201,charcoal,NULL,1387
16470,UBA,4130,35,GrA-445,NULL,S6794,charred food residue,NULL,1388
16471,UBA,3985,35,GrA-448,NULL,S6794,charred food residue,NULL,1388
16472,UBA,3790,80,Beta-180491,NULL,S6795,charcoal,Fraxinus excelsior,1593
16473,UBA,3300,24,UBA-9815,NULL,S6796,charcoal,Corylus sp.,1525
16474,UBA,3182,23,UBA-9813,NULL,S6796,charcoal,Corylus sp.,1525
16475,UBA,3850,30,GrN-11803,NULL,S6797,NULL,NULL,1729
16476,UM,8958,53,UB-6780,NULL,S6798,wood,Alnus sp.,1729
16477,NULL,4277,39,UB-6970,NULL,S6798,wood,NULL,1729
16479,LBA,3005,45,"AA-45403, GU-9576",NULL,S6800,plant macrofossils,Cereals,1389
16480,LBA,3015,65,"AA-45397, GU-9567",NULL,S6800,charcoal,NULL,1389
16481,LBA,3005,45,"AA-45400, GU-9570",NULL,S6800,NULL,NULL,1389
16482,UBA,3410,40,GrN-12617,NULL,S6801,charcoal,NULL,1664
16483,UBA,3400,30,GrN-25066,NULL,S6802,charcoal,NULL,1795
16484,LMEN,5815,90,UB-296,NULL,S6803,NULL,NULL,1318
16485,LMEN,5530,60,UB-116,NULL,S6803,NULL,NULL,1318
16488,UBA,3485,40,GrN-11659,NULL,S6805,charcoal,NULL,1659
16489,UBA,3090,70,Beta-165319,NULL,S6806,charcoal,NULL,1799
16490,UBA,3050,60,Beta-165320,NULL,S6806,charcoal,NULL,1799
16491,UBA,3260,50,Beta-219133,NULL,S6807,charcoal,NULL,1799
16492,NULL,3300,30,GrN-18361,NULL,S6808,NULL,NULL,1658
16494,UBA,3620,50,Beta-228655,NULL,S6810,NULL,NULL,1389
16495,UBA,3590,60,Beta-228654,NULL,S6810,NULL,NULL,1389
16496,UBA,3733,40,Wk-16282,NULL,S6811,charcoal,Fraxinus sp.,1595
16497,UBA,3658,30,Wk-17932,NULL,S6811,charcoal,Alnus sp.,1595
16498,UBA,3760,40,Beta-171415,NULL,S6812,charred plant macrofossils,NULL,1797
16499,UBA,3030,40,Beta-171413,NULL,S6812,charcoal,Quercus sp.,1797
16500,UBA,3020,60,Beta-171414,NULL,S6812,charcoal,Quercus sp.,1797
16501,UN,4950,70,Beta-171412,NULL,S6812,NULL,NULL,1797
